n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,viral
10,263,0.583011581,0.999999994,0.670391058,14,2,11,0,4.730038023,7,0,0,0,0,0,0,217,473,377.1666667,0,69100,23214.28571,0,3662.3,2321.962741,1600,1600,1600,0,1,0,0,0,0,0,0,0.029646007,0.120597644,0.029055082,0.594470324,0.226230944,0.448686869,0.033661616,0.022813688,0.019011407,0.545454545,0.454545455,0.268181818,0.1,0.6,-0.220833333,-0.5,-0.1,0.65,0.175,0.15,0.175,0
7,294,0.591836733,0.999999994,0.781249995,2,0,1,0,4.469387755,8,1,0,0,0,0,0,217,701,381,0,69100,22087.5,0,2755.928105,1465.867439,0,0,0,0,1,0,0,0,0,0,0,0.158827322,0.149845321,0.025001,0.025580949,0.640745409,0.331149733,0.246501783,0.047619048,0.003401361,0.933333333,0.066666667,0.277002165,0.1,0.8,-0.5,-0.5,-0.5,0,0,0.5,0,0
8,95,0.799999992,0.999999983,0.87931033,3,1,0,1,4.294736842,5,0,0,0,0,0,0,217,468,327,6000,69100,40840,2252.083333,2905.496504,2589.678274,3000,3000,3000,0,1,0,0,0,0,0,0,0.040080465,0.040143812,0.040027655,0.839742481,0.040005588,0.392283951,-0.014969136,0.031578947,0.052631579,0.375,0.625,0.3,0.2,0.5,-0.406944444,-1,-0.155555556,0,0,0.5,0,0
11,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,217,1000,458.6666667,560,69100,25151.11111,500,3884.413333,2318.717652,0,0,0,0,1,0,0,0,0,0,0,0.129019629,0.022722483,0.022297794,0.803712032,0.022248062,0,0,0,0,0,0,0,0,0,0,0,0,0.283333333,0.266666667,0.216666667,0.266666667,0
8,314,0.552631577,0.999999995,0.640394086,3,3,1,0,4.812101911,6,0,1,0,0,0,0,217,380,313,0,69100,31533.33333,0,2529.453293,1889.111506,2100,2100,2100,0,1,0,0,0,0,0,0,0.365670674,0.533420946,0.033428116,0.034144356,0.033335909,0.526960784,0.155213904,0.105095541,0.035031847,0.75,0.25,0.318158861,0.033333333,1,-0.243181818,-0.4,-0.05,0.583333333,0.234848485,0.083333333,0.234848485,0
9,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,217,1800,662.3333333,0,69100,19194.2,0,4975,2304.377306,0,0,0,0,1,0,0,0,0,0,0,0.020590548,0.020407655,0.020092958,0.227032668,0.711876172,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0
10,514,0.493123771,0.999999997,0.632258062,15,9,1,0,4.756809339,8,0,0,1,0,0,0,217,441,356.1428571,0,69100,19850,0,2529.453293,1747.325174,739,6500,2700.5,0,1,0,0,0,0,0,0,0.641948781,0.025692718,0.025026174,0.282331121,0.025001206,0.4,0.184591195,0.070038911,0.015564202,0.818181818,0.181818182,0.31712963,0.033333333,1,-0.179166667,-0.3,-0.133333333,0.177777778,-0.061111111,0.322222222,0.061111111,0
8,282,0.652892559,0.999999994,0.695402295,18,6,11,0,4.379432624,9,0,0,0,1,0,0,217,583,405.625,0,69100,25344.44444,0,3884.413333,2312.91301,3000,32600,13300,0,1,0,0,0,0,0,0,0.421120023,0.022312083,0.022319975,0.511825628,0.022422292,0.498560606,0.193361742,0.04964539,0.010638298,0.823529412,0.176470588,0.305573593,0.033333333,0.5,-0.3,-0.4,-0.25,0.5,0.5,0,0.5,0
9,248,0.606557375,0.999999993,0.726027392,10,4,1,0,4.758064516,4,0,0,0,1,0,0,217,1900,846.6666667,0,69100,24625,0,5050,2473.106567,1900,7800,4466.666667,0,1,0,0,0,0,0,0,0.210301961,0.050202183,0.051439996,0.38826076,0.299795101,0.261931818,-0.000527597,0.02016129,0.02016129,0.5,0.5,0.251272727,0.1,0.7,-0.2825,-0.5,-0.1,0,0,0.5,0,0
9,188,0.64705882,0.999999991,0.818181811,5,3,0,0,4.654255319,6,0,0,0,0,1,0,217,755,384.8,0,69100,32416.66667,0,3292.5,2291.512861,2300,6700,4500,0,1,0,0,0,0,0,0,0.033398944,0.033458415,0.267435379,0.033340103,0.632367159,0.253968254,0.023214286,0.015957447,0.031914894,0.333333333,0.666666667,0.333333333,0.1,0.5,-0.141071429,-0.166666667,-0.071428571,0.1,-0.1,0.4,0.1,0
8,234,0.595652171,0.999999993,0.746376806,12,4,1,0,4.594017094,6,0,0,0,1,0,0,217,11900,2337.333333,8000,69100,30983.33333,2167.275862,11900,4744.522336,2100,5700,3900,0,1,0,0,0,0,0,0,0.436432963,0.033364883,0.033470246,0.463240309,0.033491599,0.65031746,0.280357143,0.025641026,0.008547009,0.75,0.25,0.5,0.5,0.5,-0.135714286,-0.2,-0.071428571,0.3,0.25,0.2,0.25,0
11,296,0.581632651,0.999999995,0.724867721,5,0,1,0,5.222972973,4,0,0,0,0,0,1,217,450,316.75,2100,69100,33900,1119.428571,2529.453293,1933.352185,0,0,0,0,1,0,0,0,0,0,0,0.050000196,0.050000081,0.799995968,0.050000259,0.050003495,0.400476992,0.154124579,0.047297297,0.016891892,0.736842105,0.263157895,0.424025974,0.1,0.9,-0.175,-0.25,-0.1,0.233333333,0.166666667,0.266666667,0.166666667,0
11,138,0.731884053,0.999999988,0.899999989,3,1,0,1,4.579710145,8,0,0,0,0,0,0,217,900,413.4,0,69100,25525,0,2905.496504,1622.512463,1100,1100,1100,0,1,0,0,0,0,0,0,0.025032684,0.025057361,0.151624497,0.773282997,0.02500246,0.274305556,0.014583333,0.028985507,0.036231884,0.444444444,0.555555556,0.241666667,0.166666667,0.35,-0.178333333,-0.3,-0.1,0,0,0.5,0,0
10,282,0.477099235,0.999999993,0.590604023,3,2,1,0,4.485815603,5,0,0,1,0,0,0,217,648,442,2500,69100,20260,1317.153846,2529.453293,1844.43822,836,836,836,0,1,0,0,0,0,0,0,0.639902358,0.240027766,0.040000303,0.040004822,0.04006475,0.353739316,0.141773504,0.042553191,0.028368794,0.6,0.4,0.433333333,0.2,0.5,-0.089236111,-0.155555556,-0.025,0,0,0.5,0,0
6,298,0.596551722,0.999999994,0.824242419,8,3,1,0,4.620805369,7,0,0,1,0,0,0,217,1200,506.8333333,0,69100,21671.42857,0,3848.145161,2287.79545,5900,7000,6450,0,0,1,0,0,0,0,0,0.592042123,0.028575386,0.201018477,0.028608735,0.149755279,0.540580618,0.173684211,0.033557047,0.010067114,0.769230769,0.230769231,0.443333333,0.1,0.6,-0.266666667,-0.5,-0.1,0,0,0.5,0,0
8,370,0.566395662,0.999999995,0.75688073,8,0,1,0,4.72972973,8,1,0,0,0,0,0,217,2300,809.75,428,69100,20303.5,428,3438.566038,2295.336358,0,0,0,0,0,1,0,0,0,0,0,0.025066316,0.02512884,0.20922576,0.025033976,0.715545108,0.445664315,0.095252792,0.024324324,0.016216216,0.6,0.4,0.417857143,0.1,0.8,-0.198148148,-0.3,-0.083333333,0.1,0,0.4,0,0
8,112,0.714285708,0.999999985,0.852941164,2,1,0,1,4.223214286,6,0,0,0,0,0,0,217,718,377,0,69100,33366.66667,0,2840.936667,1939.852467,30000,30000,30000,0,0,1,0,0,0,0,0,0.033410178,0.421994978,0.033359976,0.477895849,0.03333902,0.567857143,0.358333333,0.044642857,0,1,0,0.47,0.1,1,0,0,0,0.6,0.216666667,0.1,0.216666667,0
11,208,0.583756342,0.999999991,0.724137925,4,1,1,0,4.461538462,5,0,0,1,0,0,0,217,593,392.8,4400,69100,29780,1590.769231,2815.529412,2156.777946,1500,1500,1500,0,0,1,0,0,0,0,0,0.311676456,0.040272581,0.040076288,0.417766982,0.190207694,0.4625,0.296875,0.043269231,0.019230769,0.692307692,0.307692308,0.49047619,0.214285714,1,-0.159375,-0.25,-0.05,0,0,0.5,0,0
9,333,0.560240962,0.999999995,0.71980676,7,5,1,0,4.741741742,7,0,1,0,0,0,0,217,483,331.5,0,69100,30328.57143,0,2507.038835,1963.458279,1900,1900,1900,0,0,1,0,0,0,0,0,0.348974805,0.31296121,0.028709975,0.029200189,0.28015382,0.376041667,0.090254667,0.042042042,0.012012012,0.777777778,0.222222222,0.334867811,0.0625,0.5,-0.325,-0.8,-0.125,0.166666667,0.125,0.333333333,0.125,0
12,2573,0.395582329,0.999999999,0.494240263,6,5,1,73,4.771472989,8,0,0,0,0,1,0,217,1300,602.5714286,0,69100,25912.5,0,4650,2422.666079,963,1900,1431.5,0,0,1,0,0,0,0,0,0.025002612,0.179848492,0.025039082,0.610902053,0.159207762,0.392787051,0.139891027,0.065293432,0.020209872,0.763636364,0.236363636,0.381946635,0.1,1,-0.343921703,-1,-0.0125,0.666666667,0.333333333,0.166666667,0.333333333,0
9,93,0.815217382,0.999999985,0.815384603,5,3,0,0,4.602150538,8,0,0,0,0,0,0,217,1100,459.1428571,0,69100,32012.5,0,2840.936667,2115.47155,2000,2000,2000,0,0,1,0,0,0,0,0,0.025712339,0.163101914,0.025012546,0.761169612,0.025003589,0.771130952,0.044047619,0.043010753,0.021505376,0.666666667,0.333333333,0.488095238,0.285714286,1,-0.8,-1,-0.6,0,0,0.5,0,0
11,106,0.745283012,0.999999986,0.857142845,3,1,0,1,5.066037736,6,0,0,0,0,0,0,217,340,291.75,0,69100,33033.33333,0,2840.936667,1748.3858,5700,5700,5700,0,0,1,0,0,0,0,0,0.033386186,0.033435891,0.033475074,0.86636579,0.033337059,0.7,0.384090909,0.075471698,0.018867925,0.8,0.2,0.578125,0.2,1,-0.2,-0.3,-0.1,1,1,0.5,1,0
11,196,0.582474224,0.999999991,0.709090903,5,3,1,1,4.112244898,5,0,0,0,0,1,0,217,469,311.25,0,69100,30780,0,2814.458667,1848.335112,839,1200,1019.5,0,0,1,0,0,0,0,0,0.04025801,0.040056249,0.040001679,0.040286562,0.839397501,0.392457542,-0.013636364,0.025510204,0.010204082,0.714285714,0.285714286,0.254545455,0.136363636,0.6,-0.625,-0.75,-0.5,0,0,0.5,0,0
12,970,0.431392931,0.999999998,0.610139859,5,4,21,0,4.368041237,6,0,0,0,0,1,0,217,469,363.8333333,2900,69100,26933.33333,1547.555556,2814.458667,2085.950284,1200,1200,1200,0,0,1,0,0,0,0,0,0.033543389,0.033369826,0.033334169,0.033530567,0.866222049,0.382688608,0.154321604,0.042268041,0.018556701,0.694915254,0.305084746,0.396836395,0.033333333,1,-0.223225309,-0.666666667,-0.1,0.3,1,0.2,1,0
8,132,0.598484844,0.99999999,0.561224484,10,1,0,0,5.053030303,8,0,0,0,0,0,0,217,2300,613.1428571,0,69100,26062.5,0,4150,2451.207113,6900,6900,6900,0,0,1,0,0,0,0,0,0.025033602,0.025056608,0.144680237,0.780226564,0.02500299,0.484986226,0.095798898,0.060606061,0.022727273,0.727272727,0.272727273,0.252556818,0.1,0.5,-0.288888889,-0.4,-0.166666667,0,0,0.5,0,0
8,307,0.54397394,0.999999995,0.64705882,7,2,1,0,4.908794788,6,0,0,0,0,0,1,217,386,300.6,0,69100,26650,0,2507.038835,1492.0335,2100,2300,2200,0,0,1,0,0,0,0,0,0.033333607,0.033333585,0.866664502,0.033333532,0.033334774,0.331481481,0.127083333,0.029315961,0.003257329,0.9,0.1,0.383333333,0.1,0.6,-0.4,-0.4,-0.4,0,0,0.5,0,0
11,785,0.463186077,0.999999998,0.625550659,12,0,0,1,4.614012739,7,0,0,0,0,0,1,217,2200,630,0,69100,30785.71429,0,2840.936667,1963.339969,0,0,0,0,0,1,0,0,0,0,0,0.028957383,0.029168713,0.88302392,0.030252074,0.02859791,0.4997669,0.126420455,0.030573248,0.015286624,0.666666667,0.333333333,0.424084596,0.1,0.8,-0.260763889,-0.6,-0.1,1,0,0.5,0,0
14,864,0.477246207,0.999999998,0.706382977,10,5,1,0,4.420138889,9,1,0,0,0,0,0,217,1100,568.8571429,0,69100,17177.77778,0,5120,2459.534412,3300,3300,3300,0,0,1,0,0,0,0,0,0.02336338,0.02223384,0.289908595,0.2889763,0.375517885,0.503632521,0.148577075,0.060185185,0.020833333,0.742857143,0.257142857,0.413700466,0.033333333,1,-0.399074074,-1,-0.05,0.65,0.05,0.15,0.05,0
13,273,0.575091573,0.999999994,0.730769226,2,2,1,1,4.373626374,7,0,0,0,0,1,0,217,505,362,0,69100,24457.14286,0,3699.821053,2315.157014,0,0,0,0,0,1,0,0,0,0,0,0.314594112,0.028584875,0.028619166,0.028599017,0.59960283,0.472482893,0.164235093,0.065934066,0.010989011,0.857142857,0.142857143,0.33493266,0.033333333,1,-0.145833333,-0.1875,-0.125,0,0,0.5,0,0
9,790,0.454081632,0.999999998,0.609856262,20,2,12,1,4.546835443,7,0,1,0,0,0,0,217,969,491,0,69100,24342.85714,0,2507.038835,1860.029371,527,527,527,0,0,1,0,0,0,0,0,0.028758747,0.885139675,0.028643458,0.028623149,0.028834971,0.435973708,0.020034059,0.040506329,0.032911392,0.551724138,0.448275862,0.338710768,0.1,0.8,-0.355631868,-1,-0.05,0.4,-0.4,0.1,0.4,0
11,718,0.512301012,0.999999998,0.716748767,15,2,12,0,4.271587744,7,0,0,0,0,0,0,217,445,356,0,69100,25814.28571,0,3699.821053,2367.654103,2800,2800,2800,0,0,1,0,0,0,0,0,0.044571964,0.030315053,0.378436374,0.517752567,0.028924042,0.498325244,0.152676385,0.051532033,0.019498607,0.725490196,0.274509804,0.408190008,0.033333333,0.8,-0.287599206,-0.5,-0.125,0,0,0.5,0,0
9,181,0.617142854,0.999999991,0.729729723,4,1,1,0,4.613259669,5,0,0,0,1,0,0,217,507,388,0,69100,38120,0,3916.130435,2791.93437,0,0,0,0,0,1,0,0,0,0,0,0.514994926,0.040006411,0.040154533,0.040141198,0.364702933,0.441035354,0.195959596,0.060773481,0,1,0,0.213774105,0.033333333,0.5,0,0,0,0.477272727,0.136363636,0.022727273,0.136363636,0
7,458,0.483443708,0.999999996,0.64341085,9,0,1,0,5.03930131,7,1,0,0,0,0,0,217,428,322.5,0,69100,23642.85714,0,3699.821053,1670.323697,0,0,0,0,0,1,0,0,0,0,0,0.190608234,0.320097269,0.028707834,0.185675636,0.274911027,0.370869408,0.065367965,0.063318777,0.017467249,0.783783784,0.216216216,0.189785789,0.033333333,0.5,-0.260416667,-0.5,-0.1,0.3,0.2,0.2,0.2,1
9,188,0.661202182,0.999999992,0.743801647,4,4,0,1,4.164893617,6,0,0,0,0,0,0,217,573,339,2700,69100,36416.66667,1791,2840.936667,2372.094817,369,2100,1014,0,0,1,0,0,0,0,0,0.033402016,0.033702313,0.214917372,0.68464029,0.033338009,0.582407407,0.418981481,0.090425532,0,1,0,0.496568627,0.1,1,0,0,0,0,0,0.5,0,0
8,441,0.591224017,0.999999996,0.719424458,10,7,1,0,4.759637188,4,0,1,0,0,0,0,217,400,301.25,14400,69100,42550,1847.853333,2507.038835,2193.013101,879,1700,1393,0,0,1,0,0,0,0,0,0.300503064,0.548135044,0.050219737,0.051141619,0.050000537,0.399178005,0.139357864,0.056689342,0.011337868,0.833333333,0.166666667,0.296121212,0.033333333,0.6,-0.29,-0.4,-0.2,0.066666667,0.033333333,0.433333333,0.033333333,0
7,442,0.54090909,0.999999996,0.70220588,6,2,1,0,5.330316742,6,0,0,0,0,0,1,217,2000,640.6,0,69100,24250,0,7100,2400.029624,10800,10800,10800,0,0,1,0,0,0,0,0,0.033333587,0.033333479,0.866664708,0.033333463,0.033334763,0.438131313,0.151515152,0.040723982,0.004524887,0.9,0.1,0.277777778,0.033333333,0.75,-0.166666667,-0.166666667,-0.166666667,0,0,0.5,0,0
12,286,0.737451735,0.999999995,0.837837833,4,2,0,21,4.465034965,5,0,0,0,0,0,0,217,414,316.2,28000,69100,45240,2487.896057,3158.960784,2729.855117,22800,22800,22800,0,0,1,0,0,0,0,0,0.04008049,0.04014333,0.040027644,0.839742954,0.040005583,0.509565217,-0.023958333,0.031468531,0.048951049,0.391304348,0.608695652,0.438148148,0.16,1,-0.29922619,-0.6,-0.1,0,0,0.5,0,0
9,290,0.627586205,0.999999994,0.798882677,7,5,0,0,4.5,10,0,0,1,0,0,0,217,1100,551.875,0,69100,14870,0,2507.038835,1404.26837,902,1200,1067.333333,0,0,1,0,0,0,0,0,0.543126444,0.020003249,0.222231142,0.020001285,0.19463788,0.398025366,0.083618136,0.034482759,0.013793103,0.714285714,0.285714286,0.243874459,0.033333333,0.5,-0.2125,-0.5,-0.05,0,0,0.5,0,0
11,1128,0.475202885,0.999999999,0.653791129,11,0,1,0,5.231382979,9,0,0,0,0,0,1,217,2500,790.1428571,0,69100,20933.33333,0,3233.333333,1906.321605,0,0,0,0,0,1,0,0,0,0,0,0.132570532,0.022222838,0.800750868,0.022222611,0.022233151,0.396515152,0.048343434,0.02748227,0.016843972,0.62,0.38,0.29599218,0.1,0.6,-0.260087719,-0.8,-0.1,0,0,0.5,0,0
10,312,0.507042252,0.999999995,0.547738691,23,2,11,0,4.721153846,10,1,0,0,0,0,0,217,1500,556.2,11900,69100,28610,2507.038835,6700,3354.251531,1500,1500,1500,0,0,1,0,0,0,0,0,0.020439852,0.020031903,0.020012408,0.548234845,0.391280991,0.592006803,0.303635204,0.064102564,0.016025641,0.8,0.2,0.485714286,0.166666667,1,-0.26,-0.4,-0.166666667,0,0,0.5,0,0
14,553,0.534069981,0.999999997,0.751612901,7,6,1,0,4.461121157,6,0,0,1,0,0,0,217,400,345,0,69100,41533.33333,0,9088,3737.517552,3900,6000,4950,0,0,1,0,0,0,0,0,0.199963273,0.699901966,0.033333458,0.033467896,0.033333408,0.478174603,0.055257937,0.034358047,0.018083183,0.655172414,0.344827586,0.250877193,0.083333333,0.6,-0.232083333,-0.4,-0.1,0.625,0,0.125,0,0
9,220,0.550458713,0.999999993,0.691176466,2,0,1,0,5.013636364,4,0,0,1,0,0,0,217,469,346.6666667,0,69100,25725,0,3179.319149,1914.665059,0,0,0,0,0,1,0,0,0,0,0,0.799033541,0.050005827,0.050229163,0.05000083,0.050730639,0.619791667,0.438541667,0.031818182,0,1,0,0.501190476,0.375,0.8,0,0,0,0,0,0.5,0,0
8,277,0.589743588,0.999999994,0.749999995,4,1,1,0,4.833935018,6,0,0,1,0,0,0,217,469,364.6,0,69100,26466.66667,0,3179.319149,2062.913291,0,0,0,0,0,1,0,0,0,0,0,0.650277822,0.033336536,0.033418123,0.033333928,0.249633592,0.369047619,0.108928571,0.025270758,0.025270758,0.5,0.5,0.385714286,0.2,0.6,-0.129421769,-0.2,-0.071428571,0.5,0.5,0,0.5,0
14,130,0.72357723,0.999999986,0.845070411,1,1,1,0,4.7,4,0,0,1,0,0,0,217,380,317,0,69100,25625,0,2507.038835,1678.119646,0,0,0,0,0,1,0,0,0,0,0,0.799699787,0.050002534,0.050000151,0.050297469,0.050000058,0.472525253,0.183535354,0.076923077,0.007692308,0.909090909,0.090909091,0.38280303,0.1,0.7,-0.025,-0.025,-0.025,0.533333333,0.216666667,0.033333333,0.216666667,0
7,962,0.433403805,0.999999998,0.606326888,9,7,21,0,4.506237006,6,0,0,1,0,0,0,217,469,379,4800,69100,25433.33333,1652.967742,2507.038835,2065.872583,592,3400,1798,0,0,1,0,0,0,0,0,0.444927226,0.033412555,0.033412762,0.033632856,0.4546146,0.414084674,0.141935181,0.043659044,0.016632017,0.724137931,0.275862069,0.373467584,0.033333333,1,-0.219097222,-0.666666667,-0.125,1,-0.5,0.5,0.5,0
15,100,0.76767676,0.999999982,0.946428555,6,3,0,0,4.6,6,0,0,1,0,0,0,217,354,327.8333333,1900,69100,27433.33333,826.5454545,3064.892857,2134.918101,571,4300,2690.333333,0,0,1,0,0,0,0,0,0.864670988,0.033734935,0.033442524,0.03346326,0.034688293,0.383333333,0.302083333,0.07,0,1,0,0.369047619,0.033333333,0.8,0,0,0,0.4625,0.1125,0.0375,0.1125,0
10,931,0.498908296,0.999999998,0.679715301,11,7,11,0,4.737916219,7,0,0,0,1,0,0,217,1100,486,0,69100,31100,0,3916.130435,2670.53901,1500,4300,2866.666667,0,0,1,0,0,0,0,0,0.221637284,0.028610406,0.028777232,0.338123835,0.382851242,0.509624904,0.096755596,0.051557465,0.022556391,0.695652174,0.304347826,0.3366466,0.033333333,1,-0.370701058,-1,-0.1,0.454545455,0.136363636,0.045454545,0.136363636,0
11,263,0.638783268,0.999999994,0.787499995,4,2,1,0,4.72243346,8,0,1,0,0,0,0,217,368,308.25,0,69100,27137.5,0,4354.597561,1390.336884,3900,12800,8350,0,0,1,0,0,0,0,0,0.025002301,0.899957587,0.025001488,0.02503752,0.025001104,0.51031746,0.190079365,0.038022814,0.02661597,0.588235294,0.411764706,0.595,0.1,1,-0.303571429,-0.7,-0.125,0.133333333,0.016666667,0.366666667,0.016666667,0
10,304,0.735507244,0.999999995,0.860103622,3,2,0,21,4.447368421,7,0,0,0,0,0,0,217,350,303.4,0,69100,29700,0,2840.936667,1741.829979,1100,22800,11950,0,0,1,0,0,0,0,0,0.028609581,0.028853486,0.0285845,0.885377954,0.028574479,0.500625,-0.109016927,0.032894737,0.0625,0.344827586,0.655172414,0.391,0.05,1,-0.371140351,-1,-0.1,1,-0.5,0.5,0.5,0
11,587,0.500875656,0.999999997,0.704615382,12,5,0,0,4.388415673,7,0,1,0,0,0,0,217,537,348.3333333,0,69100,39800,0,2840.936667,2117.055626,537,4800,2127.4,0,0,1,0,0,0,0,0,0.18208719,0.29519338,0.02859697,0.465542987,0.028579474,0.354734848,0.177265378,0.05451448,0.011925043,0.820512821,0.179487179,0.343807495,0.033333333,1,-0.171683673,-0.333333333,-0.071428571,0,0,0.5,0,0
12,1070,0.412429378,0.999999998,0.596026489,8,3,0,1,4.244859813,4,0,0,0,1,0,0,217,507,385.75,5900,69100,38725,2216.677419,3836.681529,2929.839642,3300,3300,3300,0,0,1,0,0,0,0,0,0.052744207,0.050007618,0.050419928,0.796827682,0.050000566,0.421831409,0.106349958,0.028971963,0.014018692,0.673913043,0.326086957,0.334274194,0.05,0.8,-0.287685185,-0.7,-0.1,0.1,0,0.4,0,0
11,856,0.373944511,0.999999998,0.486538461,2,1,11,0,4.433411215,9,0,0,0,0,1,0,217,998,427,0,69100,24288.88889,0,3916.130435,1953.869326,3300,3300,3300,0,0,1,0,0,0,0,0,0.022270747,0.022294174,0.244668816,0.022397292,0.688368972,0.424913563,0.084551312,0.051401869,0.015186916,0.771929825,0.228070175,0.395967139,0.1,0.8,-0.557478632,-0.8,-0.125,0.125,0,0.375,0,0
8,127,0.753968248,0.999999987,0.839999989,4,3,0,0,4.700787402,9,0,0,0,0,1,0,217,1200,505.125,0,69100,25811.11111,0,3779.285714,2210.633562,2800,6700,4750,0,0,1,0,0,0,0,0,0.022247183,0.13968557,0.15994972,0.022642162,0.655475365,0.371130952,0.229464286,0.039370079,0.015748031,0.714285714,0.285714286,0.427142857,0.25,0.6,-0.15,-0.2,-0.1,0,0,0.5,0,0
10,426,0.562200956,0.999999996,0.707142855,9,0,1,0,5.169014085,5,0,0,1,0,0,0,217,471,382.6,1300,69100,20640,789.375,2507.038835,1600.588884,0,0,0,0,0,1,0,0,0,0,0,0.839998132,0.04000082,0.040000762,0.040000116,0.04000017,0.430152171,0.200367309,0.063380282,0.009389671,0.870967742,0.129032258,0.292794613,0.1,0.75,-0.108333333,-0.2,-0.05,0.5,0.136363636,0,0.136363636,0
6,571,0.469642856,0.999999997,0.575520832,5,1,27,0,4.796847636,6,0,0,0,1,0,0,217,507,362,0,69100,20166.66667,0,3836.681529,1057.286727,0,0,0,0,0,1,0,0,0,0,0,0.704990373,0.194440052,0.033382906,0.033388723,0.033797946,0.481200397,0.20500372,0.026269702,0.00525394,0.833333333,0.166666667,0.449285714,0.3,0.8,-0.297222222,-0.4,-0.2,0,0,0.5,0,0
11,281,0.618181816,0.999999994,0.749999996,6,2,1,0,5.24911032,6,0,0,0,0,0,1,217,503,341.2,0,69100,26116.66667,0,3370.526316,1778.450677,933,933,933,0,0,1,0,0,0,0,0,0.033581558,0.033547093,0.534210036,0.033334942,0.365326371,0.588888889,0.172777778,0.021352313,0.003558719,0.857142857,0.142857143,0.347222222,0.033333333,0.7,-0.155555556,-0.155555556,-0.155555556,0,0,0.5,0,0
12,226,0.531400964,0.999999992,0.646153841,4,1,1,0,4.460176991,6,0,0,0,0,1,0,217,689,378.1666667,3800,69100,27333.33333,1754.846154,2814.458667,2238.047713,2000,2000,2000,0,0,1,0,0,0,0,0,0.03333398,0.033334037,0.033334048,0.033333404,0.86666453,0.243404635,0.093315508,0.030973451,0.008849558,0.777777778,0.222222222,0.298051948,0.1,0.5,-0.2,-0.25,-0.15,0,0,0.5,0,0
9,176,0.668571425,0.99999999,0.84158415,5,2,1,0,4.295454545,5,0,0,1,0,0,0,217,444,360.75,0,69100,26540,0,3699.821053,2144.541123,795,3200,1997.5,0,0,1,0,0,0,0,0,0.640529357,0.239413933,0.040034856,0.040020853,0.040001001,0.386931818,0.129482323,0.051136364,0.022727273,0.692307692,0.307692308,0.305050505,0.1,0.8,-0.197916667,-0.4,-0.1,0.454545455,0.136363636,0.045454545,0.136363636,0
12,670,0.516228747,0.999999997,0.777448069,5,1,0,12,4.426865672,6,0,0,0,0,0,0,217,414,326.3333333,28000,69100,43216.66667,2487.896057,3158.960784,2702.062598,5700,5700,5700,0,0,1,0,0,0,0,0,0.033387586,0.033427868,0.033353451,0.866102329,0.033728766,0.583292063,0.129674387,0.040298507,0.017910448,0.692307692,0.307692308,0.389880552,0.083333333,0.9,-0.300462963,-0.7,-0.1,0,0,0.5,0,0
12,248,0.662551438,0.999999993,0.870503591,3,1,0,0,4.375,10,0,0,0,0,0,1,217,560,362.375,0,69100,25500,0,3438.566038,2012.01365,7600,7600,7600,0,0,1,0,0,0,0,0,0.127348604,0.02009556,0.348763637,0.123823818,0.379968382,0.418877551,0.098469388,0.02016129,0.012096774,0.625,0.375,0.49,0.35,0.7,-0.357142857,-0.6,-0.071428571,0,0,0.5,0,0
10,140,0.776978412,0.999999989,0.892473109,4,3,0,1,4.728571429,5,0,0,0,0,0,0,217,340,292.2,17600,69100,43160,1951.254098,2840.936667,2488.31378,606,606,606,0,0,1,0,0,0,0,0,0.040082359,0.040457885,0.040113744,0.839340427,0.040005585,0.615746352,0.322020202,0.092857143,0.014285714,0.866666667,0.133333333,0.488181818,0.136363636,0.8,-0.275,-0.3,-0.25,0.563333333,0.086666667,0.063333333,0.086666667,0
11,207,0.661691539,0.999999992,0.812030069,6,4,0,1,4.458937198,10,0,1,0,0,0,0,217,2000,669.8888889,0,69100,32550,0,4354.597561,2332.670966,718,2000,1479.5,0,0,1,0,0,0,0,0,0.020052437,0.797896734,0.020013554,0.141700922,0.020336354,0.238636364,0.109090909,0.009661836,0.004830918,0.666666667,0.333333333,0.218181818,0.136363636,0.3,-0.166666667,-0.166666667,-0.166666667,0,0,0.5,0,0
